time,user,type,token,amount,destination,signatureChainId,hyperliquidChain,block,hash,error
1748660467656,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,2276.67553044,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,613005451,0x2e0bf04965752c915fda042489b88b02057b00bb805bd515a76f99c0d53b8fa8,
1748656867519,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4953.24575031,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,612960181,0xf828ba490a14de22f85504248907b502053600f753f7bdd4571948dec22a4eef,
1748653239382,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,137105.87074601,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,612916216,0xd9d070384a74cd94ac7e0424885bf8020473004c35ead3db3d67804e81b6f6ac,
1748579617907,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,100000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,611982045,0xa20bd84c7768957c42c704247a1add015a0086743cf4f66d23fa1b274a6a2694,
1748484039352,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,17846.30171156,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610750271,0x16b7585d5bc6eb9e8ae60424674f3f02013300cfba134f76bb63960ccf16b858,
1748480439929,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3499.53012504,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610703495,0x48f21046c17a443d1e4a04246698870195001132d5e40352c633d485d45a2801,
1748476837873,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7278.98467142,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610656787,0xf0a95b78ce4a59eae35d042465e21302010c003121e72598452fe0412bc2f71b,
1748473237850,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1889.8156284,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610610142,0x3fb9dc810381c66b3f700424652bde01950056da6373cdd55a7350291bb4431e,
1748469639601,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7552.55750004,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610563481,0x3aebcf5dea9eacd8a5d90424647599020108000f44d6de1f775f794afdb83cca,
1748466037865,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,13138.81582041,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610516893,0xbc0f8edb9a0ac990a542042463bf9d02013f00a2993925bf2e191f1f898d26bc,
1748462437968,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7922.74377693,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610470283,0x55adc950ad1f501c96d7042463098b0202de003e67aab74a3680ce13a2ea43ab,
1748458838750,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,12182.09874471,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610423730,0xc0ae400bf820da47880704246253b2018e00b53465e524f09b610869fe2925f1,
1748455238916,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4182.99600516,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610377242,0xaffba67c1620d6a7093b0424619e1a01b500ba7d15e1c1e160c5581eaa7051ba,
1748451666358,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,18154.94130582,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610330801,0x985b54178433cf7918e0042460e8b10201510090c6c92cabdcae18ee62932fa6,
1748444466715,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1903.0373506,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610237783,0x19c5471d4f66df3f135f04245f7d570206590047ec5e9e2439206cf3530e3fa5,
1748440866728,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7660.95919094,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610192175,0xceccabb748f4d2898a0b04245ecb2f02055400b5dfde455e0d6eb866249fe6fc,
1748437238137,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,24829.14606639,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610145706,0x8683041bb3353c60c7d004245e15aa0202770065866b8b9436da0499ec1bb580,
1748430038390,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3674.5227024,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,610051664,0x430f9a33fe9c1210623e04245ca6500201c20096b3942b88e2a039031324dc06,
1748412066133,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,558.65201563,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,609818384,0x8681c634fbb471e12083042459171001d5005a1302faf5a5637261058e877245,
1748394038716,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5578.45808452,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,609583698,0x7374fa9d004b92f05602042455825202024e00db447e71a84d7b0c8cc09eedd3,
1748390466290,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4097.84481624,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,609536770,0x35d50fdadd50d0a618e3042454cb0202027f00d429a1a17f4db8d791ab1e0291,
1748386837755,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6201.54594893,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,609490158,0x9b9f8e4e6c3903592ae504245414ee01bb007e7810fa44723011146be60ebc53,
1748383238527,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,716.76132229,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,609443535,0x8b78e8e403e9f9b25a030424535ecf01a500f739a1cfb7b5e65efea628f0e013,
1748379638510,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,46746.39755768,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,609397123,0x130fe890a61a160e86f4042452a98301530089ad037211e585feb58aefd02ec8,
1748314686842,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,PURR:0xc1fb593aeffbeb02f85e0308e9956a90,1000000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,608553744,0x235dfba1e1a9a1784f0c042445cb10015e00d7cc4abac201e6518df0996fc65c,
1748278927005,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,150000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,608091030,0x2d06e8580f49c9c5ae1304243ebb96015f001d4d7aa19924d303ffa5bf8aed80,
1748227117880,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,PURR:0xc1fb593aeffbeb02f85e0308e9956a90,2000000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,607418946,0xfdbace37cf1fd797e2b90424347a42016f00bccc178402cde09029327a4692e2,
1748226098051,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,PURR:0xc1fb593aeffbeb02f85e0308e9956a90,10,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,607405779,0x8fbe49a2b96acd97f8da04243446d301ae008ace753e7a4326bdc94444cc4bf1,
1748226097900,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,607405777,0x33c0b824f06c07db14ff04243446d1015300a766e841e83fe20c16ab1963e901,
1748224505631,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,PURR:0xc1fb593aeffbeb02f85e0308e9956a90,20,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,607385149,0x3f315dd18a56cd90f823042433f63d0202f8007e4eb7aa75c5ed31aed1ca4d81,
1748191988963,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,150000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,606965064,0x39f8ee90454f78ab388d04242d8d4802021d0018a2d056daca8ea56a39294ce7,
1748188836841,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,888815.60411293,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,606924161,0x8feb4fc6c14609f61a5b04242ced8102020100d6db80957d1b71985b76686ec4,
1748102885967,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,605821969,0xbfb1b19e10fd9afdf5e504241c1c1102011400b13d569588b5980c3b24ca0909,
1748053538005,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,368100,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,605186003,0xc1ca211bb3b2e034236f04241267d3015100c9ccf42c42b9167e1a3e85075e71,
1748018585912,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1500000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,604733347,0x352ccdb7f53f54b69cf704240b7fa301b8006d32bef6db9f08d0143b39590af9,
1748016066083,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,100000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,604700778,0xf199da69441948e58c6104240b006a0202f200fd6eb32c596887195aba9a8deb,
1747972869445,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,41971.44959338,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,604145294,0xb2d023363175b3c87412042402868e020157001dfddf7ce6911e2ae5fa5fe94d,
1747962069130,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,214967.56163364,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,604004400,0x1ac58bfb39ab00bcef78042400603001ee00602da2d1c1eb9d20537c014774ed,
1747934648717,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,USDC:0x6d1e7cde53ba9467b783cb7c530ce054,0.03770739,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,603648064,0xa2f92dbbebed05634a080423faf040020111005f85dcf176220c7b77fc9cf664,
1747933238288,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,37008.28543369,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603629607,0xfd2cf4cd7b2a40f3792a0423faa827020117009c423e0d9d55b06261c2f20083,
1747929669080,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,182400.13548647,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603582959,0x246b3d8811441288f2000423f9f1ef02019200042d70c1823241d6235152dfd9,
1747927268981,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,160000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603551523,0xe8f0c068954761ff2c5a0423f9772302023500a2828f22dc77e6435714cdd7b8,
1747925437099,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603527558,0x715d09aa38af375052dc0423f9198602012c00a10b0c9ab3a76b8d3fe810864b,
1747923037042,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603496443,0xfa48a731af702798afe50423f89ffb01ac00cec889b6db5b775b990a5a31a514,
1747918236732,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603434324,0xb50f5c003e6773ff86d20423f7ad540166008fed11530b86815a690767ef6cea,
1747911008358,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603340023,0xf5c1fd72131c38f070930423f63cf701bd00124304e640c08990ddf36c66842e,
1747898226398,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603174622,0xfc83223f4e37e6d0af950423f3b6de02010400022d205b42292f705642c2eafc,
1747897206010,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603161088,0xd15d3b8504d3493f1dac0423f382000203b4009d880e0057062d0afdb7e12dff,
1747897177685,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,300000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603160746,0x7dfb98634cdc801646ee0423f380aa01df008dc4f5115448f9dc8f7ab29f691b,
1747894206061,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,USDC:0x6d1e7cde53ba9467b783cb7c530ce054,0.04152873,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,603122429,0x98e57fe8ad2725eae2f80423f2eafd02010c007c225fe25289c04b11656615c0,
1747870925955,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,200000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,602821773,0xe42bdbdffd5c2074a6000423ee548d02037700ab155e78c2ca56dc6deb1e4b59,
1747870897620,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,200000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,602821411,0x7187e9feeb3b828b7f350423ee532301e900d3d4e19924f026d14e5eb51489c4,
1747870806156,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,200000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,602820203,0x8984b258e17794b0c6170423ee4e6b0201e700f88461a36d5b75a6271e24a06c,
1747851575875,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3000000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,602574856,0xa58137380b1a3aaa70650423ea90080156004913626c78b5f5006ebb54f862b5,
1747798388535,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,150000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,601899207,0xd8dc972d4e0c9909314c0423e040c70201e200b8e8b9f61bf52822bc3c9d5c0b,
1747767637271,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,133442.92968584,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601506257,0xf2eeaa32b5545de7c0880423da41d102017c00b220f063298e1a4a86366355ad,
1747764036975,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1905.01259611,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601460243,0xae464ed0e40abdd1b96e0423d98e1301c50018f5844b731eeb35cd8734928009,
1747760436723,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,2912.92795091,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601413709,0x744d019ec277a5aebf9f0423d8d84d01bf00a70abb361104ddd97fdeb339f358,
1747756836184,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6712.61722857,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601367500,0xc5a5cca779693facb87b0423d823cc015700df8465df6ae22df4fddbc995ef1e,
1747749637675,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,193003.62890257,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601274707,0x877979afb9db24c07a170423d6b953019f0099b2455784d3b26e5a93103d35f2,
1747684837259,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4355.43954577,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600447944,0xe66d7d34653576823dde0423ca1bc802022700818e7c74a917fccc083f0317ed,
1747677636140,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1748.32336892,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600355473,0x6cfebbeaf78cd246c1e70423c8b29102047e009330f7aa159a29d1a3b607f5cc,
1747674036970,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5644.27148976,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600309478,0xef149658088a12a868210423c7fee60149000f28025d4ff06100485b198df2fa,
1747670436260,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8011.90040577,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600263310,0x1ddca619ed0fc7bd8a7a0423c74a8e02024a0031e116f7af80e70900f2400321,
1747666836655,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,13207.4896,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600217237,0x4fc4f15e5f379d0061e90423c6969502024b00d6127a10e4d9baa48ead15d76e,
1747663239346,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,22401.75273288,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600170945,0xfd19fe2b902fab3476810423c5e1c102029900c29db303c0187f5c05c7b2f514,
1747659639370,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,10649.64316292,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600125215,0x66f316d7ecf9ad5fac990423c52f1f01d20099ebd0b7ea2432e5450c009bf24a,
1747656037639,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4398.66833787,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600078581,0xe9064c393bc3814d58ff0423c478f502017300ed8929bc123ebdd1fbbe7b3888,
1747652437919,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3815.0437103,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600032709,0xd804f7e7dd46dc667ed40423c3c5c5014500452e28c08432f7e1f77faedcc82e,
1747648837575,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4911.20443056,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599986983,0x501a501e251b8c0a98430423c313270173005cc5e61d3940c94a82f88242ddee,
1747645237664,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,11113.7124916,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599941131,0x2543eccc239e5e00bcd40423c2600b018500bd3e8cfa8c5e1cf5abed66c61717,
1747641637534,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,23718.8106,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599894794,0x829dba8e955ca49436b10423c1ab0a02033100b08fe39ce46e7d6a7584f76f2a,
1747638037565,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599848878,0x2691ce12e04a3e28b9920423c0f7ae0203b30007afe71e737d2c364d7fbba2b5,
1747634437574,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,11948.59489715,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599803158,0xdef9f70ab31de81959860423c0451601cb00e370f582a61cf88ea87e38dd672b,
1747627237764,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6496.2873,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599712082,0xf2cf5b4026e18d1937b70423bee15201a000ff6f460a59aba4083366c930663d,
1747623637925,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,311235.9769087,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599666115,0xa14a997ac30dcf13ab990423be2dc301a000e002215f6ab1b91d67fe318c54dd,
1747620037754,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7633.47058826,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599620454,0x7a725ba8c7c6cbb019c80423bd7b66019000e55226c7f5aa5f884753c57545e7,
1747616437631,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5698.38419215,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599575417,0xe3d2e861ed88f3106eaf0423bccb790202940090d9cec47a688364e601fb1747,
1747612837920,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,9684.86639645,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599530518,0xf944262cd109bd16fdb80423bc1c160201730028b76b3e332c0ceebbbc1e7444,
1747609237645,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4843.98548942,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599484424,0xa43cb2b4832cb07413d00423bb680802018800c21840a9a2fa2aa840e8e8c22a,
1747605638682,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8444.18008723,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599438699,0x7af9fc043c4f34d043020423bab56b02034a00509db5abfcd016710fddc2fef3,
1747602038308,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4854.1370458,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599393230,0xeb0c6b758b042cf89e450423ba03ce02022400373dc84387e3e0f0e71d168b59,
1747598437838,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1643.72317999,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599347848,0xc0e054f3350e7ce2a17a0423b9528802029200598ba42290c98369c5059abb4a,
1747594839706,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,53770.66232437,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599302241,0xc282c827bcc6bcb3fa5b0423b8a06102017f00e4b5e42e131c6ad057976ee71d,
1747591237886,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1452.70080861,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599257030,0xcfa6cc462f0d36527ec90423b7efc6020132007b22af9c6334b643a2b722911a,
1747584038895,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7614.4180203,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599165157,0x71ed85eeb51faa7f238c0423b688e50203c1002b00f55478d8cb56b467893ca8,
